datetime,last_price,volume,amount,bid_price1,bid_volume1,ask_price1,ask_volume1,tick_volume,tick_amount
2026-03-24 13:35:13.000000000,3150.0,133778.0,4213080300.0,3149.0,1102.0,3150.0,178.0,3.0,94500.0
2026-03-24 13:35:13.500000000,3150.0,133802.0,4213836300.0,3149.0,1105.0,3150.0,68.0,24.0,756000.0
2026-03-24 13:35:14.000000000,3150.0,133871.0,4216009790.0,3150.0,44.0,3151.0,1456.0,69.0,2173490.0
2026-03-24 13:35:14.500000000,3151.0,133873.0,4216072800.0,3150.0,70.0,3151.0,1460.0,2.0,63010.0
2026-03-24 13:35:15.000000000,3150.0,133874.0,4216104300.0,3150.0,62.0,3151.0,1461.0,1.0,31500.0
2026-03-24 13:35:15.500000000,3151.0,133875.0,4216135810.0,3150.0,91.0,3151.0,1460.0,1.0,31510.0
2026-03-24 13:35:16.000000000,3151.0,133878.0,4216230320.0,3150.0,117.0,3151.0,1459.0,3.0,94510.0
2026-03-24 13:35:16.500000000,3151.0,133879.0,4216261830.0,3150.0,127.0,3151.0,1466.0,1.0,31510.0
2026-03-24 13:35:17.000000000,3150.0,133890.0,4216608350.0,3150.0,169.0,3151.0,1467.0,11.0,346520.0
2026-03-24 13:35:17.500000000,3150.0,133890.0,4216608350.0,3150.0,199.0,3151.0,1467.0,0.0,0.0
2026-03-24 13:35:18.000000000,3150.0,133893.0,4216702850.0,3150.0,207.0,3151.0,1468.0,3.0,94500.0
2026-03-24 13:35:18.500000000,3150.0,133894.0,4216734350.0,3150.0,166.0,3151.0,1471.0,1.0,31500.0
2026-03-24 13:35:19.000000000,3150.0,133894.0,4216734350.0,3150.0,118.0,3151.0,1472.0,0.0,0.0
2026-03-24 13:35:19.500000000,3150.0,133895.0,4216765850.0,3150.0,97.0,3151.0,1477.0,1.0,31500.0
2026-03-24 13:35:20.000000000,3150.0,133912.0,4217301400.0,3150.0,89.0,3151.0,1561.0,17.0,535550.0
2026-03-24 13:35:20.500000000,3150.0,133916.0,4217427400.0,3150.0,89.0,3151.0,1560.0,4.0,126000.0
2026-03-24 13:35:21.000000000,3150.0,133921.0,4217584900.0,3150.0,92.0,3151.0,1560.0,5.0,157500.0
2026-03-24 13:35:21.500000000,3150.0,133925.0,4217710910.0,3150.0,97.0,3151.0,1576.0,4.0,126010.0
2026-03-24 13:35:22.000000000,3150.0,133925.0,4217710910.0,3150.0,108.0,3151.0,1577.0,0.0,0.0
2026-03-24 13:35:22.500000000,3150.0,133926.0,4217742410.0,3150.0,106.0,3151.0,1577.0,1.0,31500.0
2026-03-24 13:35:23.000000000,3150.0,133927.0,4217773910.0,3150.0,112.0,3151.0,1557.0,1.0,31500.0
2026-03-24 13:35:23.500000000,3151.0,133928.0,4217805420.0,3150.0,114.0,3151.0,1557.0,1.0,31510.0
2026-03-24 13:35:24.000000000,3150.0,133963.0,4218907930.0,3150.0,71.0,3151.0,1556.0,35.0,1102510.0
2026-03-24 13:35:24.500000000,3151.0,133966.0,4219002450.0,3150.0,80.0,3151.0,1554.0,3.0,94520.0
2026-03-24 13:35:25.000000000,3151.0,133966.0,4219002450.0,3150.0,123.0,3151.0,1556.0,0.0,0.0
2026-03-24 13:35:25.500000000,3150.0,133968.0,4219065450.0,3150.0,127.0,3151.0,1557.0,2.0,63000.0
2026-03-24 13:35:26.000000000,3150.0,133968.0,4219065450.0,3150.0,185.0,3151.0,1552.0,0.0,0.0
2026-03-24 13:35:26.500000000,3150.0,133968.0,4219065450.0,3150.0,182.0,3151.0,1552.0,0.0,0.0
2026-03-24 13:35:27.000000000,3150.0,133968.0,4219065450.0,3150.0,218.0,3151.0,1570.0,0.0,0.0
2026-03-24 13:35:27.500000000,3150.0,133969.0,4219096950.0,3150.0,203.0,3151.0,1594.0,1.0,31500.0
2026-03-24 13:35:28.000000000,3150.0,133969.0,4219096950.0,3150.0,117.0,3151.0,1595.0,0.0,0.0
2026-03-24 13:35:28.500000000,3150.0,133969.0,4219096950.0,3150.0,134.0,3151.0,1577.0,0.0,0.0
2026-03-24 13:35:29.000000000,3150.0,133969.0,4219096950.0,3150.0,226.0,3151.0,1534.0,0.0,0.0
2026-03-24 13:35:29.500000000,3150.0,133969.0,4219096950.0,3150.0,260.0,3151.0,1534.0,0.0,0.0
2026-03-24 13:35:30.000000000,3151.0,133974.0,4219254480.0,3150.0,263.0,3151.0,1531.0,5.0,157530.0
2026-03-24 13:35:30.500000000,3151.0,133974.0,4219254480.0,3150.0,228.0,3151.0,1578.0,0.0,0.0
2026-03-24 13:35:31.000000000,3151.0,133974.0,4219254480.0,3150.0,168.0,3151.0,1578.0,0.0,0.0
2026-03-24 13:35:31.500000000,3150.0,133975.0,4219285980.0,3150.0,138.0,3151.0,1594.0,1.0,31500.0
2026-03-24 13:35:32.000000000,3150.0,133975.0,4219285980.0,3150.0,128.0,3151.0,1553.0,0.0,0.0
2026-03-24 13:35:32.500000000,3150.0,133977.0,4219348990.0,3150.0,126.0,3151.0,1552.0,2.0,63010.0
2026-03-24 13:35:33.000000000,3151.0,133978.0,4219380500.0,3150.0,138.0,3151.0,1535.0,1.0,31510.0
2026-03-24 13:35:33.500000000,3150.0,134020.0,4220703500.0,3150.0,152.0,3151.0,1535.0,42.0,1323000.0
2026-03-24 13:35:34.000000000,3150.0,134020.0,4220703500.0,3150.0,203.0,3151.0,1537.0,0.0,0.0
2026-03-24 13:35:34.500000000,3151.0,134041.0,4221365020.0,3150.0,172.0,3151.0,1535.0,21.0,661520.0
2026-03-24 13:35:35.000000000,3151.0,134041.0,4221365020.0,3150.0,91.0,3151.0,1535.0,0.0,0.0
2026-03-24 13:35:35.500000000,3151.0,134051.0,4221680120.0,3150.0,80.0,3151.0,1525.0,10.0,315100.0
2026-03-24 13:35:36.000000000,3151.0,134053.0,4221743130.0,3150.0,79.0,3151.0,1523.0,2.0,63010.0
2026-03-24 13:35:36.500000000,3150.0,134069.0,4222247230.0,3150.0,73.0,3151.0,1513.0,16.0,504100.0
2026-03-24 13:35:37.000001024,3151.0,134070.0,4222278740.0,3150.0,77.0,3151.0,1526.0,1.0,31510.0
2026-03-24 13:35:37.500000000,3151.0,134070.0,4222278740.0,3150.0,100.0,3151.0,1527.0,0.0,0.0
2026-03-24 13:35:38.000000000,3151.0,134070.0,4222278740.0,3150.0,100.0,3151.0,1513.0,0.0,0.0
2026-03-24 13:35:38.500000000,3151.0,134071.0,4222310250.0,3150.0,89.0,3151.0,1509.0,1.0,31510.0
2026-03-24 13:35:39.000000000,3150.0,134119.0,4223822250.0,3150.0,41.0,3151.0,1510.0,48.0,1512000.0
2026-03-24 13:35:39.500000000,3150.0,134122.0,4223916760.0,3150.0,49.0,3151.0,1430.0,3.0,94510.0
2026-03-24 13:35:40.000000000,3150.0,134123.0,4223948260.0,3150.0,49.0,3151.0,1430.0,1.0,31500.0
2026-03-24 13:35:40.500000000,3151.0,134124.0,4223979770.0,3150.0,49.0,3151.0,1515.0,1.0,31510.0
2026-03-24 13:35:41.000000000,3151.0,134124.0,4223979770.0,3150.0,50.0,3151.0,1518.0,0.0,0.0
2026-03-24 13:35:41.500000000,3151.0,134124.0,4223979770.0,3150.0,50.0,3151.0,1519.0,0.0,0.0
2026-03-24 13:35:42.000000000,3151.0,134124.0,4223979770.0,3150.0,87.0,3151.0,1507.0,0.0,0.0
2026-03-24 13:35:42.500000000,3150.0,134126.0,4224042770.0,3150.0,115.0,3151.0,1507.0,2.0,63000.0
2026-03-24 13:35:43.000000000,3150.0,134127.0,4224074270.0,3150.0,97.0,3151.0,1508.0,1.0,31500.0
2026-03-24 13:35:43.500000000,3151.0,134132.0,4224231820.0,3150.0,57.0,3151.0,1503.0,5.0,157550.0
2026-03-24 13:35:44.000000000,3151.0,134134.0,4224294840.0,3150.0,57.0,3151.0,1501.0,2.0,63020.0
2026-03-24 13:35:44.500000000,3150.0,134136.0,4224357840.0,3150.0,55.0,3151.0,1501.0,2.0,63000.0
2026-03-24 13:35:45.000000000,3150.0,134136.0,4224357840.0,3150.0,57.0,3151.0,1501.0,0.0,0.0
2026-03-24 13:35:45.500000000,3151.0,134140.0,4224483880.0,3150.0,68.0,3151.0,1497.0,4.0,126040.0
2026-03-24 13:35:46.000000000,3150.0,134141.0,4224515380.0,3150.0,67.0,3151.0,1500.0,1.0,31500.0
2026-03-24 13:35:46.500000000,3150.0,134163.0,4225208380.0,3150.0,45.0,3151.0,1500.0,22.0,693000.0
2026-03-24 13:35:47.000000000,3150.0,134222.0,4227066880.0,3149.0,1185.0,3150.0,63.0,59.0,1858500.0
2026-03-24 13:35:47.500000000,3150.0,134224.0,4227129880.0,3149.0,988.0,3150.0,677.0,2.0,63000.0
2026-03-24 13:35:48.000000000,3150.0,134226.0,4227192880.0,3149.0,984.0,3150.0,680.0,2.0,63000.0
2026-03-24 13:35:48.500000000,3150.0,134244.0,4227759830.0,3149.0,981.0,3150.0,652.0,18.0,566950.0
2026-03-24 13:35:49.000000000,3150.0,134245.0,4227791330.0,3149.0,970.0,3150.0,697.0,1.0,31500.0
2026-03-24 13:35:49.500000000,3150.0,134249.0,4227917310.0,3149.0,969.0,3150.0,696.0,4.0,125980.0
2026-03-24 13:35:50.000000000,3149.0,134252.0,4228011780.0,3149.0,968.0,3150.0,693.0,3.0,94470.0
2026-03-24 13:35:50.500000000,3150.0,134254.0,4228074770.0,3149.0,967.0,3150.0,686.0,2.0,62990.0
2026-03-24 13:35:51.000000000,3150.0,134349.0,4231067240.0,3149.0,964.0,3150.0,540.0,95.0,2992470.0
2026-03-24 13:35:51.500000000,3150.0,134349.0,4231067240.0,3149.0,966.0,3150.0,281.0,0.0,0.0
2026-03-24 13:35:52.000000000,3150.0,134349.0,4231067240.0,3149.0,966.0,3150.0,426.0,0.0,0.0
2026-03-24 13:35:52.500000000,3150.0,134350.0,4231098740.0,3149.0,966.0,3150.0,699.0,1.0,31500.0
2026-03-24 13:35:53.000000000,3150.0,134358.0,4231350720.0,3149.0,966.0,3150.0,696.0,8.0,251980.0
2026-03-24 13:35:53.500000000,3150.0,134365.0,4231571210.0,3149.0,967.0,3150.0,730.0,7.0,220490.0
2026-03-24 13:35:54.000000000,3150.0,134365.0,4231571210.0,3149.0,965.0,3150.0,761.0,0.0,0.0
2026-03-24 13:35:54.500000000,3150.0,134365.0,4231571210.0,3149.0,970.0,3150.0,763.0,0.0,0.0
2026-03-24 13:35:55.000000000,3149.0,134382.0,4232106700.0,3149.0,967.0,3150.0,747.0,17.0,535490.0
2026-03-24 13:35:55.500000000,3149.0,134382.0,4232106700.0,3149.0,969.0,3150.0,720.0,0.0,0.0
2026-03-24 13:35:56.000000000,3149.0,134383.0,4232138190.0,3149.0,968.0,3150.0,724.0,1.0,31490.0
2026-03-24 13:35:56.500000000,3150.0,134385.0,4232201190.0,3149.0,969.0,3150.0,731.0,2.0,63000.0
2026-03-24 13:35:57.000000000,3149.0,134393.0,4232453110.0,3149.0,961.0,3150.0,731.0,8.0,251920.0
2026-03-24 13:35:57.500000000,3149.0,134393.0,4232453110.0,3149.0,964.0,3150.0,734.0,0.0,0.0
2026-03-24 13:35:58.000000000,3149.0,134393.0,4232453110.0,3149.0,967.0,3150.0,729.0,0.0,0.0
2026-03-24 13:35:58.500000000,3150.0,134394.0,4232484610.0,3149.0,965.0,3150.0,733.0,1.0,31500.0
2026-03-24 13:35:59.000000000,3149.0,134395.0,4232516100.0,3149.0,970.0,3150.0,767.0,1.0,31490.0
2026-03-24 13:35:59.500000000,3150.0,134398.0,4232610590.0,3149.0,970.0,3150.0,766.0,3.0,94490.0
2026-03-24 13:36:00.000000000,3150.0,134398.0,4232610590.0,3149.0,970.0,3150.0,786.0,0.0,0.0
2026-03-24 13:36:00.500000000,3150.0,134416.0,4233177590.0,3149.0,971.0,3150.0,773.0,18.0,567000.0
2026-03-24 13:36:01.000000000,3149.0,134417.0,4233209080.0,3149.0,970.0,3150.0,778.0,1.0,31490.0
2026-03-24 13:36:01.500000000,3149.0,134423.0,4233398020.0,3149.0,964.0,3150.0,778.0,6.0,188940.0
2026-03-24 13:36:02.000000000,3149.0,134423.0,4233398020.0,3149.0,967.0,3150.0,809.0,0.0,0.0
2026-03-24 13:36:02.500000000,3149.0,134427.0,4233524010.0,3149.0,967.0,3150.0,813.0,4.0,125990.0
2026-03-24 13:36:03.000000000,3149.0,134429.0,4233587000.0,3149.0,965.0,3150.0,819.0,2.0,62990.0
2026-03-24 13:36:03.500000000,3149.0,134429.0,4233587000.0,3149.0,967.0,3150.0,824.0,0.0,0.0
2026-03-24 13:36:04.000000000,3149.0,134430.0,4233618490.0,3149.0,968.0,3150.0,824.0,1.0,31490.0
2026-03-24 13:36:04.500000000,3150.0,134432.0,4233681490.0,3149.0,968.0,3150.0,829.0,2.0,63000.0
2026-03-24 13:36:05.000000000,3150.0,134432.0,4233681490.0,3149.0,970.0,3150.0,832.0,0.0,0.0
2026-03-24 13:36:05.500000000,3150.0,134432.0,4233681490.0,3149.0,967.0,3150.0,832.0,0.0,0.0
2026-03-24 13:36:06.000000000,3150.0,134432.0,4233681490.0,3149.0,975.0,3150.0,832.0,0.0,0.0
2026-03-24 13:36:06.500000000,3150.0,134432.0,4233681490.0,3149.0,976.0,3150.0,833.0,0.0,0.0
2026-03-24 13:36:07.000000000,3150.0,134432.0,4233681490.0,3149.0,976.0,3150.0,833.0,0.0,0.0
2026-03-24 13:36:07.500000000,3149.0,134433.0,4233712980.0,3149.0,978.0,3150.0,837.0,1.0,31490.0
2026-03-24 13:36:08.000000000,3149.0,134444.0,4234059370.0,3149.0,972.0,3150.0,839.0,11.0,346390.0
2026-03-24 13:36:08.500000000,3149.0,134444.0,4234059370.0,3149.0,990.0,3150.0,845.0,0.0,0.0
2026-03-24 13:36:09.000000000,3149.0,134444.0,4234059370.0,3149.0,988.0,3150.0,845.0,0.0,0.0
2026-03-24 13:36:09.500000000,3149.0,134445.0,4234090860.0,3149.0,984.0,3150.0,849.0,1.0,31490.0
2026-03-24 13:36:10.000000000,3149.0,134448.0,4234185350.0,3149.0,985.0,3150.0,992.0,3.0,94490.0
2026-03-24 13:36:10.500000000,3150.0,134449.0,4234216850.0,3149.0,918.0,3150.0,997.0,1.0,31500.0
2026-03-24 13:36:11.000000000,3150.0,134449.0,4234216850.0,3149.0,918.0,3150.0,874.0,0.0,0.0
2026-03-24 13:36:11.500000000,3150.0,134450.0,4234248350.0,3149.0,922.0,3150.0,874.0,1.0,31500.0
2026-03-24 13:36:12.000000000,3150.0,134450.0,4234248350.0,3149.0,923.0,3150.0,875.0,0.0,0.0
2026-03-24 13:36:12.500000000,3150.0,134451.0,4234279850.0,3149.0,862.0,3150.0,877.0,1.0,31500.0
2026-03-24 13:36:13.000000000,3150.0,134453.0,4234342840.0,3149.0,865.0,3150.0,876.0,2.0,62990.0
2026-03-24 13:36:13.500000000,3150.0,134453.0,4234342840.0,3149.0,859.0,3150.0,878.0,0.0,0.0
2026-03-24 13:36:14.000000000,3150.0,134454.0,4234374340.0,3149.0,860.0,3150.0,877.0,1.0,31500.0
2026-03-24 13:36:14.500000000,3150.0,134455.0,4234405840.0,3149.0,873.0,3150.0,877.0,1.0,31500.0
2026-03-24 13:36:15.000000000,3150.0,134456.0,4234437340.0,3149.0,877.0,3150.0,881.0,1.0,31500.0
2026-03-24 13:36:15.500000000,3149.0,134457.0,4234468830.0,3149.0,876.0,3150.0,887.0,1.0,31490.0
2026-03-24 13:36:16.000000000,3150.0,134458.0,4234500330.0,3149.0,878.0,3150.0,891.0,1.0,31500.0
2026-03-24 13:36:16.500000000,3150.0,134458.0,4234500330.0,3149.0,880.0,3150.0,891.0,0.0,0.0
2026-03-24 13:36:17.000000000,3150.0,134458.0,4234500330.0,3149.0,880.0,3150.0,871.0,0.0,0.0
2026-03-24 13:36:17.500000000,3150.0,134458.0,4234500330.0,3149.0,878.0,3150.0,871.0,0.0,0.0
2026-03-24 13:36:18.000000000,3149.0,134462.0,4234626290.0,3149.0,886.0,3150.0,871.0,4.0,125960.0
2026-03-24 13:36:18.500000000,3149.0,134463.0,4234657780.0,3149.0,885.0,3150.0,871.0,1.0,31490.0
2026-03-24 13:36:19.000000000,3149.0,134463.0,4234657780.0,3149.0,880.0,3150.0,872.0,0.0,0.0
2026-03-24 13:36:19.500000000,3149.0,134463.0,4234657780.0,3149.0,881.0,3150.0,888.0,0.0,0.0
2026-03-24 13:36:20.000000000,3149.0,134464.0,4234689270.0,3149.0,882.0,3150.0,963.0,1.0,31490.0
2026-03-24 13:36:20.500000000,3150.0,134466.0,4234752270.0,3149.0,867.0,3150.0,964.0,2.0,63000.0
2026-03-24 13:36:21.000000000,3150.0,134466.0,4234752270.0,3149.0,882.0,3150.0,965.0,0.0,0.0
2026-03-24 13:36:21.500000000,3149.0,134467.0,4234783760.0,3149.0,877.0,3150.0,984.0,1.0,31490.0
2026-03-24 13:36:22.000000000,3149.0,134469.0,4234846740.0,3149.0,865.0,3150.0,984.0,2.0,62980.0
2026-03-24 13:36:22.500000000,3150.0,134475.0,4235035740.0,3149.0,880.0,3150.0,1000.0,6.0,189000.0
2026-03-24 13:36:23.000000000,3149.0,134483.0,4235287660.0,3149.0,875.0,3150.0,982.0,8.0,251920.0
2026-03-24 13:36:23.500000000,3149.0,134486.0,4235382140.0,3149.0,873.0,3150.0,981.0,3.0,94480.0
2026-03-24 13:36:24.000000000,3149.0,134486.0,4235382140.0,3149.0,879.0,3150.0,983.0,0.0,0.0
2026-03-24 13:36:24.500000000,3149.0,134488.0,4235445130.0,3149.0,879.0,3150.0,983.0,2.0,62990.0
2026-03-24 13:36:25.000000000,3149.0,134488.0,4235445130.0,3149.0,879.0,3150.0,987.0,0.0,0.0
2026-03-24 13:36:25.500000000,3150.0,134493.0,4235602630.0,3149.0,877.0,3150.0,983.0,5.0,157500.0
2026-03-24 13:36:26.000000000,3150.0,134495.0,4235665620.0,3149.0,872.0,3150.0,982.0,2.0,62990.0
2026-03-24 13:36:26.500000000,3150.0,134495.0,4235665620.0,3149.0,874.0,3150.0,982.0,0.0,0.0
2026-03-24 13:36:27.000000000,3149.0,134497.0,4235728600.0,3149.0,857.0,3150.0,1000.0,2.0,62980.0
2026-03-24 13:36:27.500000000,3149.0,134499.0,4235791580.0,3149.0,859.0,3150.0,1003.0,2.0,62980.0
2026-03-24 13:36:28.000000000,3149.0,134500.0,4235823070.0,3149.0,858.0,3150.0,1003.0,1.0,31490.0
2026-03-24 13:36:28.500000000,3150.0,134507.0,4236043520.0,3149.0,853.0,3150.0,909.0,7.0,220450.0
2026-03-24 13:36:29.000000000,3150.0,134507.0,4236043520.0,3149.0,851.0,3150.0,910.0,0.0,0.0
2026-03-24 13:36:29.500000000,3150.0,134507.0,4236043520.0,3149.0,848.0,3150.0,911.0,0.0,0.0
2026-03-24 13:36:30.000000000,3149.0,134508.0,4236075010.0,3149.0,850.0,3150.0,987.0,1.0,31490.0
2026-03-24 13:36:30.500000000,3149.0,134512.0,4236200990.0,3149.0,856.0,3150.0,986.0,4.0,125980.0
2026-03-24 13:36:31.000000000,3149.0,134515.0,4236295460.0,3149.0,851.0,3150.0,986.0,3.0,94470.0
2026-03-24 13:36:31.500000000,3149.0,134515.0,4236295460.0,3149.0,855.0,3150.0,907.0,0.0,0.0
2026-03-24 13:36:32.000000000,3149.0,134515.0,4236295460.0,3149.0,854.0,3150.0,907.0,0.0,0.0
2026-03-24 13:36:32.500000000,3149.0,134518.0,4236389930.0,3149.0,851.0,3150.0,925.0,3.0,94470.0
2026-03-24 13:36:33.000000000,3149.0,134520.0,4236452910.0,3149.0,849.0,3150.0,1000.0,2.0,62980.0
2026-03-24 13:36:33.500000000,3149.0,134522.0,4236515890.0,3149.0,848.0,3150.0,1022.0,2.0,62980.0
